station_code,station_name,record_time,temperature,humidity,dew_point,wind_gust,wind_speed,rainfall_current,rainfall_hour,rainfall_day,wind_direction,wind_degree,wind_description,mean_sea_level_pressure,station_pressure
TG,大潭山,2026-06-11T06:20:00,24.9,85.0,22.2,18.7,13.0,0.0,0.0,0.0,NNE,14.0,東北偏北,1011.2,998.1
UM,澳門大學,2026-06-11T06:20:00,26.3,81.0,22.8,15.1,10.1,0.0,0.0,0.0,NE,47.0,東北,1010.9,1010.2
DC,路環市區,2026-06-11T09:30:00,28.3,72.0,22.7,18.4,7.2,0.0,0.0,0.0,NE,38.0,東北,,
DP,紀念孫中山市政公園,2026-06-11T09:30:00,29.7,68.0,23.2,14.0,6.5,0.0,0.0,0.0,ENE,69.0,東北偏東,,
EM,黑沙環,2026-06-11T09:30:00,27.9,71.0,22.3,14.4,6.8,0.0,0.0,0.0,NE,39.0,東北,,
FM,大炮台,2026-06-11T09:30:00,27.8,70.0,21.8,15.8,7.9,0.0,0.0,0.0,NE,48.0,東北,,
JA,東亞運大馬路,2026-06-11T09:30:00,27.9,76.0,23.2,10.1,5.4,0.0,0.0,0.0,SW,234.0,西南,1012.7,1012.0
KV,九澳,2026-06-11T09:30:00,28.1,79.0,24.0,25.6,17.3,0.0,0.0,0.0,NNE,26.0,東北偏北,1013.0,1009.7
MM,媽閣,2026-06-11T09:30:00,28.5,67.0,21.8,13.3,6.5,0.0,0.0,0.0,ENE,62.0,東北偏東,1012.9,1011.0
MN,澳門大橋北,2026-06-11T09:30:00,,,,28.1,20.9,,,,NE,35.0,東北,,
MS,澳門大橋南,2026-06-11T09:30:00,,,,24.1,17.3,,,,NE,31.0,東北,,
PE,外港,2026-06-11T09:30:00,28.1,69.0,22.0,21.2,14.4,0.0,0.0,0.0,NNE,30.0,東北偏北,1012.6,1010.8
PG,嘉樂庇總督大橋,2026-06-11T09:30:00,,,,24.5,18.0,,,,ENE,66.0,東北偏東,,
PL,蓮花大橋,2026-06-11T09:30:00,,,,19.4,10.8,,,,NNE,29.0,東北偏北,,
PN,友誼大橋北,2026-06-11T09:30:00,,,,21.2,17.3,,,,NE,34.0,東北,,
PS,友誼大橋南,2026-06-11T09:30:00,,,,24.8,19.1,,,,NE,50.0,東北,,
PV,西灣大橋,2026-06-11T09:30:00,,,,22.0,16.9,,,,E,85.0,東,,
TG,大潭山,2026-06-11T09:30:00,27.8,77.0,23.4,21.6,12.6,0.0,0.0,0.0,NNE,13.0,東北偏北,1012.7,999.8
UM,澳門大學,2026-06-11T09:30:00,27.5,76.0,22.9,19.4,13.7,0.0,0.0,0.0,NE,39.0,東北,1012.6,1011.9
DC,路環市區,2026-06-11T14:15:00,29.4,68.0,22.8,11.9,5.8,0.0,0.0,0.0,SE,121.0,東南,,
DP,紀念孫中山市政公園,2026-06-11T14:15:00,29.5,67.0,22.8,15.8,7.9,0.0,0.0,0.0,E,94.0,東,,
EM,黑沙環,2026-06-11T14:15:00,29.2,68.0,22.6,18.0,9.0,0.0,0.0,0.0,SE,122.0,東南,,
FM,大炮台,2026-06-11T14:15:00,27.9,71.0,22.2,17.3,10.4,0.0,0.0,0.0,ESE,117.0,東南偏東,,
JA,東亞運大馬路,2026-06-11T14:15:00,29.3,69.0,22.9,10.1,5.0,0.0,0.0,0.0,SW,231.0,西南,1011.4,1010.7
KV,九澳,2026-06-11T14:15:00,28.7,72.0,23.1,15.1,9.7,0.0,0.0,0.0,ESE,108.0,東南偏東,1011.8,1008.5
MM,媽閣,2026-06-11T14:15:00,28.0,72.0,22.4,18.4,11.9,0.0,0.0,0.0,ESE,111.0,東南偏東,1011.7,1009.8
MN,澳門大橋北,2026-06-11T14:15:00,,,,17.6,13.0,,,,ESE,112.0,東南偏東,,
MS,澳門大橋南,2026-06-11T14:15:00,,,,19.1,13.3,,,,ESE,109.0,東南偏東,,
PE,外港,2026-06-11T14:15:00,28.8,68.0,22.4,17.3,9.7,0.0,0.0,0.0,ESE,103.0,東南偏東,1011.4,1009.5
PG,嘉樂庇總督大橋,2026-06-11T14:15:00,,,,19.8,15.5,,,,E,98.0,東,,
PL,蓮花大橋,2026-06-11T14:15:00,,,,18.4,14.8,,,,ESE,119.0,東南偏東,,
PN,友誼大橋北,2026-06-11T14:15:00,,,,17.3,13.7,,,,ESE,113.0,東南偏東,,
PS,友誼大橋南,2026-06-11T14:15:00,,,,18.0,14.0,,,,ESE,115.0,東南偏東,,
PV,西灣大橋,2026-06-11T14:15:00,,,,17.6,15.5,,,,E,95.0,東,,
TG,大潭山,2026-06-11T14:15:00,27.6,76.0,23.0,15.1,9.4,0.0,0.0,0.0,ESE,106.0,東南偏東,1011.5,998.6
UM,澳門大學,2026-06-11T14:15:00,29.3,70.0,23.3,17.6,10.8,0.0,0.0,0.0,ESE,117.0,東南偏東,1011.3,1010.6
DC,路環市區,2026-06-11T19:05:00,27.4,80.0,23.7,13.0,7.6,0.0,0.0,0.0,ESE,114.0,東南偏東,,
DP,紀念孫中山市政公園,2026-06-11T19:05:00,27.5,80.0,23.6,14.0,4.7,0.0,0.0,0.0,SE,144.0,東南,,
EM,黑沙環,2026-06-11T19:05:00,27.5,79.0,23.6,18.0,10.8,0.0,0.0,0.0,SE,142.0,東南,,
FM,大炮台,2026-06-11T19:05:00,26.9,80.0,23.2,14.4,6.1,0.0,0.0,0.0,SE,131.0,東南,,
JA,東亞運大馬路,2026-06-11T19:05:00,27.2,81.0,23.7,16.2,9.7,0.0,0.0,0.0,SE,147.0,東南,1012.5,1011.8
KV,九澳,2026-06-11T19:05:00,26.6,84.0,23.7,12.6,6.1,0.0,0.0,0.0,SE,140.0,東南,1012.8,1009.5
MM,媽閣,2026-06-11T19:05:00,27.3,79.0,23.3,13.3,6.1,0.0,0.0,0.0,E,88.0,東,1012.8,1010.9
MN,澳門大橋北,2026-06-11T19:05:00,,,,23.8,18.7,,,,SE,125.0,東南,,
MS,澳門大橋南,2026-06-11T19:05:00,,,,23.4,18.7,,,,SE,128.0,東南,,
PE,外港,2026-06-11T19:05:00,27.2,82.0,23.8,19.1,14.8,0.0,0.0,0.0,SE,138.0,東南,1012.4,1010.5
PG,嘉樂庇總督大橋,2026-06-11T19:05:00,,,,19.1,15.1,,,,SE,133.0,東南,,
PL,蓮花大橋,2026-06-11T19:05:00,,,,22.7,16.6,,,,ESE,116.0,東南偏東,,
PN,友誼大橋北,2026-06-11T19:05:00,,,,22.0,18.4,,,,SE,130.0,東南,,
PS,友誼大橋南,2026-06-11T19:05:00,,,,22.0,18.4,,,,SE,133.0,東南,,
PV,西灣大橋,2026-06-11T19:05:00,,,,19.1,13.0,,,,SE,128.0,東南,,
TG,大潭山,2026-06-11T19:05:00,26.1,85.0,23.4,14.4,5.4,0.0,0.0,0.0,SE,123.0,東南,1012.5,999.5
UM,澳門大學,2026-06-11T19:05:00,27.1,84.0,24.1,19.8,11.5,0.0,0.0,0.0,SE,123.0,東南,1012.3,1011.6
DC,路環市區,2026-06-11T22:55:00,27.1,80.0,23.4,10.4,5.4,0.0,0.0,0.0,E,97.0,東,,
DP,紀念孫中山市政公園,2026-06-11T22:55:00,27.0,81.0,23.4,12.6,5.0,0.0,0.0,0.0,ESE,114.0,東南偏東,,
EM,黑沙環,2026-06-11T22:55:00,27.2,80.0,23.5,17.3,9.7,0.0,0.0,0.0,SSE,150.0,東南偏南,,
FM,大炮台,2026-06-11T22:55:00,26.4,80.0,22.7,17.3,9.0,0.0,0.0,0.0,ESE,103.0,東南偏東,,
JA,東亞運大馬路,2026-06-11T22:55:00,26.9,80.0,23.2,14.4,6.8,0.0,0.0,0.0,S,163.0,南,1013.6,1012.9
KV,九澳,2026-06-11T22:55:00,26.5,80.0,22.8,17.3,6.8,0.0,0.0,0.0,E,94.0,東,1013.9,1010.6
MM,媽閣,2026-06-11T22:55:00,27.0,78.0,22.9,16.9,7.9,0.0,0.0,0.0,ESE,103.0,東南偏東,1014.0,1012.1
MN,澳門大橋北,2026-06-11T22:55:00,,,,27.4,21.6,,,,ESE,110.0,東南偏東,,
MS,澳門大橋南,2026-06-11T22:55:00,,,,27.0,22.3,,,,ESE,107.0,東南偏東,,
PE,外港,2026-06-11T22:55:00,26.8,81.0,23.3,16.6,10.4,0.0,0.0,0.0,ESE,119.0,東南偏東,1013.6,1011.7
PG,嘉樂庇總督大橋,2026-06-11T22:55:00,,,,22.0,18.4,,,,ESE,101.0,東南偏東,,
PL,蓮花大橋,2026-06-11T22:55:00,,,,19.4,13.7,,,,ESE,102.0,東南偏東,,
PN,友誼大橋北,2026-06-11T22:55:00,,,,23.4,18.0,,,,ESE,110.0,東南偏東,,
PS,友誼大橋南,2026-06-11T22:55:00,,,,21.2,18.7,,,,ESE,119.0,東南偏東,,
PV,西灣大橋,2026-06-11T22:55:00,,,,24.5,20.5,,,,E,100.0,東,,
TG,大潭山,2026-06-11T22:55:00,25.7,84.0,22.8,16.9,10.4,0.0,0.0,0.0,E,98.0,東,1013.7,1000.6
UM,澳門大學,2026-06-11T22:55:00,26.8,82.0,23.5,19.8,11.2,0.0,0.0,0.0,E,98.0,東,1013.5,1012.7
DC,路環市區,2026-06-12T01:50:00,26.7,81.0,23.2,13.3,5.8,0.0,0.0,0.0,E,99.0,東,,
DP,紀念孫中山市政公園,2026-06-12T01:50:00,26.7,81.0,23.2,10.1,3.6,0.0,0.0,0.0,SE,122.0,東南,,
EM,黑沙環,2026-06-12T01:50:00,26.9,80.0,23.3,16.6,9.7,0.0,0.0,0.0,SSE,156.0,東南偏南,,
FM,大炮台,2026-06-12T01:50:00,26.1,83.0,22.9,16.2,9.0,0.0,0.0,0.0,ESE,101.0,東南偏東,,
JA,東亞運大馬路,2026-06-12T01:50:00,26.6,83.0,23.5,17.6,7.9,0.0,0.0,0.0,S,173.0,南,1012.5,1011.8
KV,九澳,2026-06-12T01:50:00,26.1,85.0,23.5,16.6,6.8,0.0,0.0,0.0,ESE,102.0,東南偏東,1012.8,1009.5
MM,媽閣,2026-06-12T01:50:00,26.7,81.0,23.2,17.6,6.8,0.0,0.0,0.0,E,86.0,東,1012.8,1010.9
MN,澳門大橋北,2026-06-12T01:50:00,,,,29.9,24.8,,,,ESE,105.0,東南偏東,,
MS,澳門大橋南,2026-06-12T01:50:00,,,,31.0,25.9,,,,ESE,107.0,東南偏東,,
PE,外港,2026-06-12T01:50:00,26.6,82.0,23.3,22.0,12.6,0.0,0.0,0.0,ESE,120.0,東南偏東,1012.4,1010.5
PG,嘉樂庇總督大橋,2026-06-12T01:50:00,,,,26.3,22.7,,,,ESE,110.0,東南偏東,,
PL,蓮花大橋,2026-06-12T01:50:00,,,,18.0,13.0,,,,ESE,107.0,東南偏東,,
PN,友誼大橋北,2026-06-12T01:50:00,,,,25.9,22.0,,,,ESE,104.0,東南偏東,,
PS,友誼大橋南,2026-06-12T01:50:00,,,,25.2,22.3,,,,ESE,116.0,東南偏東,,
PV,西灣大橋,2026-06-12T01:50:00,,,,25.2,22.7,,,,ESE,102.0,東南偏東,,
TG,大潭山,2026-06-12T01:50:00,25.4,87.0,23.1,20.5,9.7,0.0,0.0,0.0,ESE,104.0,東南偏東,1012.6,999.5
UM,澳門大學,2026-06-12T01:50:00,26.6,85.0,23.8,16.2,10.1,0.0,0.0,0.0,E,94.0,東,1012.4,1011.7
DC,路環市區,2026-06-12T05:00:00,26.4,85.0,23.6,4.7,1.8,0.0,0.0,0.0,NNE,28.0,東北偏北,,
DP,紀念孫中山市政公園,2026-06-12T05:00:00,26.1,84.0,23.1,9.0,4.7,0.0,0.0,0.0,NE,48.0,東北,,
EM,黑沙環,2026-06-12T05:00:00,26.8,80.0,23.1,8.3,1.8,0.0,0.0,0.0,SE,130.0,東南,,
FM,大炮台,2026-06-12T05:00:00,26.0,83.0,22.8,10.4,6.5,0.0,0.0,0.0,E,86.0,東,,
JA,東亞運大馬路,2026-06-12T05:00:00,26.3,85.0,23.6,8.3,3.6,0.0,0.0,0.0,NE,48.0,東北,1012.6,1011.9
KV,九澳,2026-06-12T05:00:00,25.6,89.0,23.6,9.0,3.2,0.0,0.0,0.0,NE,59.0,東北,1012.8,1009.5
MM,媽閣,2026-06-12T05:00:00,26.6,82.0,23.2,9.7,4.3,0.0,0.0,0.0,ENE,76.0,東北偏東,1012.8,1010.9
MN,澳門大橋北,2026-06-12T05:00:00,,,,13.0,9.7,,,,E,92.0,東,,
MS,澳門大橋南,2026-06-12T05:00:00,,,,13.7,10.4,,,,E,92.0,東,,
PE,外港,2026-06-12T05:00:00,26.3,82.0,23.0,6.8,2.9,0.0,0.0,0.0,E,87.0,東,1012.5,1010.6
PG,嘉樂庇總督大橋,2026-06-12T05:00:00,,,,15.1,12.2,,,,ENE,76.0,東北偏東,,
PL,蓮花大橋,2026-06-12T05:00:00,,,,11.2,6.8,,,,E,84.0,東,,
PN,友誼大橋北,2026-06-12T05:00:00,,,,10.4,7.6,,,,E,89.0,東,,
PS,友誼大橋南,2026-06-12T05:00:00,,,,13.0,9.7,,,,E,92.0,東,,
PV,西灣大橋,2026-06-12T05:00:00,,,,16.2,13.0,,,,E,86.0,東,,
TG,大潭山,2026-06-12T05:00:00,25.4,86.0,22.9,11.5,8.6,0.0,0.0,0.0,ESE,105.0,東南偏東,1012.6,999.6
UM,澳門大學,2026-06-12T05:00:00,26.3,87.0,24.0,9.7,6.1,0.0,0.0,0.0,E,84.0,東,1012.4,1011.7
DC,路環市區,2026-06-12T06:50:00,26.8,82.0,23.5,9.4,3.2,0.0,0.0,0.0,E,97.0,東,,
DP,紀念孫中山市政公園,2026-06-12T06:50:00,27.0,81.0,23.4,9.0,2.9,0.0,0.0,0.0,ENE,74.0,東北偏東,,
EM,黑沙環,2026-06-12T06:50:00,27.4,78.0,23.1,7.6,4.0,0.0,0.0,0.0,SE,139.0,東南,,
FM,大炮台,2026-06-12T06:50:00,26.6,79.0,22.6,10.1,5.0,0.0,0.0,0.0,ESE,106.0,東南偏東,,
JA,東亞運大馬路,2026-06-12T06:50:00,26.9,81.0,23.4,9.4,4.0,0.0,0.0,0.0,NE,48.0,東北,1013.3,1012.6
KV,九澳,2026-06-12T06:50:00,26.4,83.0,23.3,13.0,5.0,0.0,0.0,0.0,ENE,77.0,東北偏東,1013.5,1010.2
MM,媽閣,2026-06-12T06:50:00,27.0,79.0,23.1,9.4,3.6,0.0,0.0,0.0,NE,45.0,東北,1013.6,1011.7
MN,澳門大橋北,2026-06-12T06:50:00,,,,14.8,11.2,,,,ESE,114.0,東南偏東,,
MS,澳門大橋南,2026-06-12T06:50:00,,,,16.6,13.3,,,,ESE,111.0,東南偏東,,
PE,外港,2026-06-12T06:50:00,27.0,80.0,23.2,9.4,6.8,0.0,0.0,0.0,SE,124.0,東南,1013.2,1011.3
PG,嘉樂庇總督大橋,2026-06-12T06:50:00,,,,15.1,13.3,,,,ESE,111.0,東南偏東,,
PL,蓮花大橋,2026-06-12T06:50:00,,,,12.6,7.6,,,,E,93.0,東,,
PN,友誼大橋北,2026-06-12T06:50:00,,,,14.0,11.2,,,,ESE,115.0,東南偏東,,
PS,友誼大橋南,2026-06-12T06:50:00,,,,16.2,13.0,,,,SE,124.0,東南,,
PV,西灣大橋,2026-06-12T06:50:00,,,,15.8,11.9,,,,ESE,111.0,東南偏東,,
TG,大潭山,2026-06-12T06:50:00,25.9,84.0,23.0,11.2,6.8,0.0,0.0,0.0,ESE,106.0,東南偏東,1013.3,1000.3
UM,澳門大學,2026-06-12T06:50:00,26.8,83.0,23.7,13.7,8.3,0.0,0.0,0.0,E,87.0,東,1013.1,1012.4
DC,路環市區,2026-06-12T09:30:00,28.3,75.0,23.5,9.4,4.7,0.0,0.0,0.0,SE,123.0,東南,,
DP,紀念孫中山市政公園,2026-06-12T09:30:00,28.1,79.0,24.2,12.6,5.8,0.0,0.0,0.0,NE,48.0,東北,,
EM,黑沙環,2026-06-12T09:30:00,28.6,74.0,23.5,10.8,7.6,0.0,0.0,0.0,SE,126.0,東南,,
FM,大炮台,2026-06-12T09:30:00,27.5,77.0,23.2,14.0,7.9,0.0,0.0,0.0,E,97.0,東,,
JA,東亞運大馬路,2026-06-12T09:30:00,28.5,76.0,23.7,15.5,6.5,0.0,0.0,0.0,SE,149.0,東南,1014.1,1013.4
KV,九澳,2026-06-12T09:30:00,28.8,77.0,24.4,12.2,5.4,0.0,0.0,0.0,ENE,68.0,東北偏東,1014.3,1011.1
MM,媽閣,2026-06-12T09:30:00,27.8,77.0,23.4,13.3,8.3,0.0,0.0,0.0,ESE,116.0,東南偏東,1014.4,1012.5
MN,澳門大橋北,2026-06-12T09:30:00,,,,11.5,8.6,,,,ESE,104.0,東南偏東,,
MS,澳門大橋南,2026-06-12T09:30:00,,,,10.8,8.6,,,,ESE,104.0,東南偏東,,
PE,外港,2026-06-12T09:30:00,28.2,76.0,23.6,12.2,6.8,0.0,0.0,0.0,ESE,115.0,東南偏東,1014.0,1012.1
PG,嘉樂庇總督大橋,2026-06-12T09:30:00,,,,13.0,10.4,,,,E,100.0,東,,
PL,蓮花大橋,2026-06-12T09:30:00,,,,13.7,9.7,,,,E,82.0,東,,
PN,友誼大橋北,2026-06-12T09:30:00,,,,12.2,10.1,,,,ESE,116.0,東南偏東,,
PS,友誼大橋南,2026-06-12T09:30:00,,,,11.5,9.4,,,,ESE,118.0,東南偏東,,
PV,西灣大橋,2026-06-12T09:30:00,,,,13.7,11.5,,,,E,92.0,東,,
TG,大潭山,2026-06-12T09:30:00,26.9,81.0,23.4,13.0,7.6,0.0,0.0,0.0,ESE,116.0,東南偏東,1014.1,1001.1
UM,澳門大學,2026-06-12T09:30:00,28.8,77.0,24.4,11.9,6.5,0.0,0.0,0.0,E,85.0,東,1013.9,1013.2
DC,路環市區,2026-06-12T14:10:00,27.0,89.0,25.0,4.0,1.4,0.0,2.0,2.0,SE,138.0,東南,,
DP,紀念孫中山市政公園,2026-06-12T14:10:00,27.2,84.0,24.2,9.4,5.4,0.0,0.0,1.2,SSW,198.0,西南偏南,,
EM,黑沙環,2026-06-12T14:10:00,28.0,77.0,23.6,17.3,10.1,0.0,0.0,0.0,SE,148.0,東南,,
FM,大炮台,2026-06-12T14:10:00,27.6,77.0,23.2,9.0,4.7,0.0,0.0,0.0,S,165.0,南,,
JA,東亞運大馬路,2026-06-12T14:10:00,27.4,86.0,25.0,10.4,5.0,0.0,0.2,0.6,SSE,157.0,東南偏南,1012.4,1011.7
KV,九澳,2026-06-12T14:10:00,26.1,92.0,24.6,13.7,7.9,0.0,2.0,2.0,S,175.0,南,1012.7,1009.4
MM,媽閣,2026-06-12T14:10:00,27.7,79.0,23.7,13.3,8.3,0.0,0.0,0.0,S,181.0,南,1012.6,1010.7
MN,澳門大橋北,2026-06-12T14:10:00,,,,17.6,13.0,,,,SE,143.0,東南,,
MS,澳門大橋南,2026-06-12T14:10:00,,,,19.8,14.8,,,,SE,147.0,東南,,
PE,外港,2026-06-12T14:10:00,28.1,77.0,23.7,14.4,11.5,0.0,0.0,0.0,SE,136.0,東南,1012.3,1010.4
PG,嘉樂庇總督大橋,2026-06-12T14:10:00,,,,7.9,5.4,,,,SE,145.0,東南,,
PL,蓮花大橋,2026-06-12T14:10:00,,,,12.2,10.1,,,,S,178.0,南,,
PN,友誼大橋北,2026-06-12T14:10:00,,,,18.7,13.7,,,,SE,135.0,東南,,
PS,友誼大橋南,2026-06-12T14:10:00,,,,19.4,13.7,,,,SSE,150.0,東南偏南,,
PV,西灣大橋,2026-06-12T14:10:00,,,,14.4,10.8,,,,S,173.0,南,,
TG,大潭山,2026-06-12T14:10:00,26.4,89.0,24.4,12.2,5.8,0.0,0.4,0.4,SE,148.0,東南,1012.4,999.4
UM,澳門大學,2026-06-12T14:10:00,26.7,90.0,24.9,10.4,6.5,0.0,2.2,2.2,S,171.0,南,1012.2,1011.5
DC,路環市區,2026-06-12T18:45:00,28.0,83.0,24.7,13.7,6.5,0.0,0.0,2.0,ESE,112.0,東南偏東,,
DP,紀念孫中山市政公園,2026-06-12T18:45:00,27.8,81.0,24.2,13.0,5.8,0.0,0.0,1.2,E,91.0,東,,
EM,黑沙環,2026-06-12T18:45:00,28.0,80.0,24.2,15.8,9.7,0.0,0.0,0.0,SE,133.0,東南,,
FM,大炮台,2026-06-12T18:45:00,27.3,81.0,23.7,15.1,7.6,0.0,0.0,0.0,ESE,109.0,東南偏東,,
JA,東亞運大馬路,2026-06-12T18:45:00,27.7,83.0,24.6,17.3,8.3,0.0,0.0,0.6,SE,135.0,東南,1010.9,1010.2
KV,九澳,2026-06-12T18:45:00,26.8,86.0,24.3,13.3,7.2,0.0,0.0,2.0,SE,121.0,東南,1011.2,1007.9
MM,媽閣,2026-06-12T18:45:00,27.9,79.0,24.0,14.8,5.0,0.0,0.0,0.0,ESE,109.0,東南偏東,1011.1,1009.3
MN,澳門大橋北,2026-06-12T18:45:00,,,,21.2,17.3,,,,SE,122.0,東南,,
MS,澳門大橋南,2026-06-12T18:45:00,,,,24.1,18.4,,,,ESE,116.0,東南偏東,,
PE,外港,2026-06-12T18:45:00,27.8,82.0,24.3,17.3,11.5,0.0,0.0,0.0,SE,126.0,東南,1010.8,1008.9
PG,嘉樂庇總督大橋,2026-06-12T18:45:00,,,,19.4,16.9,,,,ESE,113.0,東南偏東,,
PL,蓮花大橋,2026-06-12T18:45:00,,,,19.8,14.0,,,,ESE,113.0,東南偏東,,
PN,友誼大橋北,2026-06-12T18:45:00,,,,19.1,16.2,,,,SE,124.0,東南,,
PS,友誼大橋南,2026-06-12T18:45:00,,,,22.0,18.0,,,,SE,128.0,東南,,
PV,西灣大橋,2026-06-12T18:45:00,,,,20.2,14.8,,,,ESE,109.0,東南偏東,,
TG,大潭山,2026-06-12T18:45:00,26.6,85.0,23.8,13.0,5.4,0.0,0.0,0.4,ESE,105.0,東南偏東,1010.9,997.9
UM,澳門大學,2026-06-12T18:45:00,27.6,86.0,25.0,17.6,9.7,0.0,0.0,2.2,ESE,112.0,東南偏東,1010.7,1010.0
DC,路環市區,2026-06-12T22:05:00,27.7,85.0,25.0,13.0,6.1,0.0,0.0,2.0,ESE,114.0,東南偏東,,
DP,紀念孫中山市政公園,2026-06-12T22:05:00,27.5,84.0,24.7,11.2,4.3,0.0,0.0,1.2,ENE,70.0,東北偏東,,
EM,黑沙環,2026-06-12T22:05:00,27.7,84.0,24.7,15.8,10.4,0.0,0.0,0.0,SE,137.0,東南,,
FM,大炮台,2026-06-12T22:05:00,27.1,85.0,24.3,19.8,8.3,0.0,0.0,0.0,SE,135.0,東南,,
JA,東亞運大馬路,2026-06-12T22:05:00,27.5,86.0,24.9,20.5,11.5,0.0,0.0,0.6,SE,145.0,東南,1012.4,1011.7
KV,九澳,2026-06-12T22:05:00,26.8,89.0,24.9,15.5,9.4,0.0,0.0,2.0,SE,144.0,東南,1012.7,1009.4
MM,媽閣,2026-06-12T22:05:00,27.6,84.0,24.7,8.6,4.7,0.0,0.0,0.0,NE,48.0,東北,1012.7,1010.8
MN,澳門大橋北,2026-06-12T22:05:00,,,,23.0,16.9,,,,SE,128.0,東南,,
MS,澳門大橋南,2026-06-12T22:05:00,,,,24.5,19.4,,,,SE,132.0,東南,,
PE,外港,2026-06-12T22:05:00,27.4,86.0,24.7,18.0,12.6,0.0,0.0,0.0,SE,127.0,東南,1012.3,1010.4
PG,嘉樂庇總督大橋,2026-06-12T22:05:00,,,,24.1,21.2,,,,SE,130.0,東南,,
PL,蓮花大橋,2026-06-12T22:05:00,,,,19.4,15.5,,,,ESE,114.0,東南偏東,,
PN,友誼大橋北,2026-06-12T22:05:00,,,,19.1,16.6,,,,SE,128.0,東南,,
PS,友誼大橋南,2026-06-12T22:05:00,,,,23.0,18.7,,,,SE,140.0,東南,,
PV,西灣大橋,2026-06-12T22:05:00,,,,16.9,12.2,,,,SE,124.0,東南,,
TG,大潭山,2026-06-12T22:05:00,26.3,89.0,24.5,18.0,8.6,0.0,0.0,0.4,ESE,119.0,東南偏東,1012.4,999.4
UM,澳門大學,2026-06-12T22:05:00,27.3,88.0,25.2,19.4,10.8,0.0,0.0,2.2,SE,123.0,東南,1012.2,1011.5
DC,路環市區,2026-06-13T01:20:00,27.5,89.0,25.5,13.7,7.2,0.0,0.0,0.0,ESE,115.0,東南偏東,,
DP,紀念孫中山市政公園,2026-06-13T01:20:00,27.6,87.0,25.2,14.0,2.5,0.0,0.0,0.0,SW,219.0,西南,,
EM,黑沙環,2026-06-13T01:20:00,27.7,86.0,25.2,18.4,12.2,0.0,0.0,0.0,SE,145.0,東南,,
FM,大炮台,2026-06-13T01:20:00,27.0,87.0,24.7,19.1,6.5,0.0,0.0,0.0,SSE,155.0,東南偏南,,
JA,東亞運大馬路,2026-06-13T01:20:00,27.6,88.0,25.4,19.1,11.5,0.0,0.0,0.0,SE,146.0,東南,1010.9,1010.2
KV,九澳,2026-06-13T01:20:00,27.0,90.0,25.2,17.6,8.3,0.0,0.0,0.0,SE,139.0,東南,1011.3,1008.0
MM,媽閣,2026-06-13T01:20:00,27.6,86.0,25.1,13.0,5.8,0.0,0.0,0.0,SSW,195.0,西南偏南,1011.2,1009.3
MN,澳門大橋北,2026-06-13T01:20:00,,,,25.2,21.2,,,,SE,135.0,東南,,
MS,澳門大橋南,2026-06-13T01:20:00,,,,26.3,19.4,,,,SE,134.0,東南,,
PE,外港,2026-06-13T01:20:00,27.4,87.0,25.1,22.3,18.7,0.0,0.0,0.0,SE,137.0,東南,1010.8,1008.9
PG,嘉樂庇總督大橋,2026-06-13T01:20:00,,,,25.2,18.7,,,,SE,125.0,東南,,
PL,蓮花大橋,2026-06-13T01:20:00,,,,22.7,18.0,,,,ESE,114.0,東南偏東,,
PN,友誼大橋北,2026-06-13T01:20:00,,,,26.3,22.0,,,,SE,137.0,東南,,
PS,友誼大橋南,2026-06-13T01:20:00,,,,25.9,21.6,,,,SE,143.0,東南,,
PV,西灣大橋,2026-06-13T01:20:00,,,,14.8,9.4,,,,SE,140.0,東南,,
TG,大潭山,2026-06-13T01:20:00,26.3,92.0,24.8,16.2,6.8,0.0,0.0,0.0,SE,128.0,東南,1011.0,998.0
UM,澳門大學,2026-06-13T01:20:00,27.2,90.0,25.5,15.8,9.7,0.0,0.6,0.6,SE,122.0,東南,1010.8,1010.1
DC,路環市區,2026-06-13T03:25:00,27.3,93.0,26.1,9.0,4.0,0.0,1.8,1.8,E,87.0,東,,
DP,紀念孫中山市政公園,2026-06-13T03:25:00,27.4,91.0,25.8,15.5,5.0,0.0,0.0,0.0,SSW,193.0,西南偏南,,
EM,黑沙環,2026-06-13T03:25:00,27.4,90.0,25.6,20.2,13.7,0.0,0.0,0.0,SE,140.0,東南,,
FM,大炮台,2026-06-13T03:25:00,26.9,90.0,25.1,15.1,5.4,0.0,0.0,0.0,SE,132.0,東南,,
JA,東亞運大馬路,2026-06-13T03:25:00,26.9,94.0,25.9,9.7,5.0,0.2,4.6,4.8,SE,141.0,東南,1009.8,1009.1
KV,九澳,2026-06-13T03:25:00,26.7,94.0,25.6,12.6,6.1,0.0,1.6,1.6,SE,135.0,東南,1010.1,1006.8
MM,媽閣,2026-06-13T03:25:00,27.2,91.0,25.6,11.2,6.5,0.0,0.2,0.2,S,190.0,南,1010.1,1008.2
MN,澳門大橋北,2026-06-13T03:25:00,,,,27.0,20.9,,,,SE,134.0,東南,,
MS,澳門大橋南,2026-06-13T03:25:00,,,,25.9,21.2,,,,SE,130.0,東南,,
PE,外港,2026-06-13T03:25:00,27.1,92.0,25.8,20.5,16.9,0.0,0.0,0.0,SE,137.0,東南,1009.7,1007.8
PG,嘉樂庇總督大橋,2026-06-13T03:25:00,,,,20.2,16.2,,,,SE,133.0,東南,,
